Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs
haircare,SKU2006,43.07017368,45,740,9134.784928,Unknown,7,13,27,4,Carrier A,3.246441464,Supplier 4,Mumbai,3,575,10,82.12405088,Fail,1.252176634,Rail,Route B,515.8623179
haircare,SKU2007,105.9058848,32,369,7267.202787,Male,86,15,44,7,Carrier A,6.560189235,Supplier 3,Bangalore,3,619,32,10.90468434,Fail,1.288080481,Air,Route C,858.844124
skincare,SKU2008,94.09653733,1,369,3946.170027,Male,64,15,98,8,Carrier B,5.860344702,Supplier 3,Mumbai,21,654,21,20.1936927,Fail,2.512533514,Sea,Route C,707.1063633
cosmetics,SKU2009,6.192452186,62,362,6235.421211,Male,90,10,49,5,Carrier A,11.67743494,Supplier 3,Mumbai,10,496,20,38.33653481,Fail,0.834787269,Rail,Route C,727.4807552
skincare,SKU2010,71.41313656,69,318,3698.780283,Male,37,22,40,7,Carrier A,5.72665441,Supplier 1,Kolkata,11,388,6,49.27658983,Pending,2.340045732,Rail,Route B,701.2228256
cosmetics,SKU2011,101.7925893,84,418,7567.690388,Female,5,5,28,9,Carrier B,5.647781834,Supplier 5,Bangalore,22,710,22,91.98008277,Fail,2.272274258,Road,Route A,570.6307935
haircare,SKU2012,49.25794444,34,5,5282.643741,Non-binary,38,0,6,10,Carrier A,2.526888947,Supplier 1,Kolkata,8,576,14,31.58514115,Pending,2.453387976,Sea,Route A,534.1506239
cosmetics,SKU2013,35.01143499,50,602,5454.026323,Unknown,42,13,12,7,Carrier B,6.094037317,Supplier 1,Mumbai,24,455,18,20.84114938,Pending,4.806595996,Road,Route A,514.328942
cosmetics,SKU2014,68.16982476,84,488,8842.671248,Unknown,11,32,61,3,Carrier A,5.363082096,Supplier 1,Kolkata,27,336,13,18.07805359,Fail,3.01217946,Sea,Route A,800.4808199
cosmetics,SKU2015,48.83107495,55,499,5116.866503,Non-binary,42,27,31,6,Carrier B,5.091892983,Supplier 1,Mumbai,26,418,7,36.31525832,Pending,2.448934109,Road,Route C,626.6268406
cosmetics,SKU2016,86.64815696,72,546,7931.289585,Female,34,42,78,9,Carrier A,0.194829898,Supplier 4,Mumbai,18,440,27,76.5001486,Pending,2.098275034,Rail,Route A,717.0644663
skincare,SKU2017,75.79705231,82,85,9601.216557,Female,82,16,5,4,Carrier B,2.677533302,Supplier 2,Delhi,24,1,10,80.27494862,Pass,1.339084889,Air,Route A,359.7840115
haircare,SKU2018,80.80173721,61,661,6168.041031,Non-binary,111,12,61,9,Carrier B,7.114559028,Supplier 3,Chennai,30,654,20,67.30405556,Pending,1.411509373,Air,Route B,1034.862145
haircare,SKU2019,52.97358787,46,501,4935.189191,Male,59,19,23,3,Carrier B,4.743904177,Supplier 2,Mumbai,23,201,33,90.14402262,Pass,3.122026624,Rail,Route C,391.8979713
haircare,SKU2020,61.72836861,32,586,4001.520963,Female,55,14,32,0,Carrier B,3.928081659,Supplier 1,Bangalore,23,676,20,42.7198126,Pending,3.953783791,Air,Route C,656.3870965
cosmetics,SKU2021,35.9365769,32,1039,7824.278133,Male,41,12,54,3,Carrier B,6.434374893,Supplier 4,Chennai,9,516,19,11.65176682,Pending,0.085617397,Rail,Route A,586.8819848
haircare,SKU2022,76.16505011,68,70,2137.296756,Non-binary,47,22,63,6,Carrier A,5.174549291,Supplier 2,Kolkata,21,888,7,8.640849943,Fail,3.123248709,Road,Route C,629.6595338
cosmetics,SKU2023,12.51938284,58,973,12572.61692,Non-binary,20,32,68,5,Carrier C,2.970300165,Supplier 5,Chennai,18,816,13,57.91401842,Pending,1.542164204,Air,Route A,233.4480443
cosmetics,SKU2024,34.64516303,85,611,775.0758458,Non-binary,71,23,72,1,Carrier B,7.511187882,Supplier 4,Bangalore,17,737,12,36.8676077,Pass,2.53448796,Rail,Route C,110.9925538
haircare,SKU2025,39.86026801,36,173,5524.762786,Male,79,18,32,1,Carrier B,7.777333412,Supplier 1,Kolkata,12,175,25,13.61359201,Pass,2.88299823,Rail,Route C,1078.660157
cosmetics,SKU2026,57.45104564,70,561,6767.765341,Male,108,29,19,5,Carrier B,6.967366389,Supplier 2,Delhi,10,303,4,106.9184611,Pending,2.574020713,Rail,Route A,596.8082273
haircare,SKU2027,7.045505151,13,329,3093.818709,Unknown,39,3,37,3,Carrier B,3.182824014,Supplier 3,Chennai,14,506,14,65.49329443,Pass,4.494472461,Road,Route A,446.1462548
haircare,SKU2028,4.976457131,36,272,1649.602027,Non-binary,12,19,73,3,Carrier C,4.118959056,Supplier 5,Mumbai,15,723,30,112.3597372,Pending,2.632369895,Air,Route B,559.4653804
cosmetics,SKU2029,28.13136317,75,416,4010.173023,Unknown,80,13,73,5,Carrier A,2.144775659,Supplier 4,Mumbai,8,531,8,70.38790746,Fail,2.388411071,Air,Route C,173.1231208
haircare,SKU2030,32.59256836,9,1075,4817.618854,Male,79,10,17,5,Carrier A,4.884061647,Supplier 1,Chennai,12,584,16,43.42375865,Pending,2.29306429,Rail,Route A,301.7705565
skincare,SKU2031,27.44366972,44,238,5512.562913,Male,80,23,65,9,Carrier C,5.42390128,Supplier 5,Mumbai,16,884,11,9.140518402,Pass,1.145475041,Road,Route A,524.7675032
cosmetics,SKU2032,31.94884626,53,185,8056.91356,Female,51,17,49,6,Carrier C,8.772998804,Supplier 2,Kolkata,20,1058,24,85.32062077,Pending,2.926285639,Rail,Route A,256.5343708
skincare,SKU2033,27.81573476,66,468,4207.328753,Male,38,11,34,1,Carrier B,4.631754573,Supplier 2,Chennai,29,662,16,46.29316338,Fail,1.794143683,Rail,Route B,637.8015326
skincare,SKU2034,103.4009668,36,489,494.9175171,Female,12,20,58,4,Carrier B,3.63409595,Supplier 4,Kolkata,20,694,12,52.91144919,Pass,2.291380438,Air,Route A,845.4495329
haircare,SKU2035,74.12335578,45,46,4394.867675,Male,44,20,64,6,Carrier B,3.464102158,Supplier 1,Bangalore,27,675,20,54.6492859,Pending,3.056867156,Air,Route C,895.6048393
haircare,SKU2036,48.72331497,55,442,10105.15735,Female,59,19,81,7,Carrier A,3.45896731,Supplier 5,Bangalore,5,1178,12,57.27754532,Pass,0.600430132,Rail,Route A,173.9912375
cosmetics,SKU2037,69.49550547,55,596,6659.233497,Male,29,32,40,3,Carrier C,7.126473517,Supplier 4,Kolkata,15,220,13,52.4381922,Pass,1.183321087,Sea,Route C,643.6711806
cosmetics,SKU2038,46.44205355,72,757,3867.897954,Non-binary,44,32,42,7,Carrier B,7.670170358,Supplier 2,Kolkata,8,543,23,66.11101013,Pass,1.880551261,Rail,Route C,802.1319063
cosmetics,SKU2039,70.9671736,53,91,3640.847611,Male,64,23,61,4,Carrier C,5.286977532,Supplier 4,Delhi,16,420,1,30.73550192,Pending,2.843409265,Air,Route B,486.8368463
cosmetics,SKU2040,63.56105613,55,37,4911.587839,Female,46,8,33,3,Carrier A,4.112419817,Supplier 2,Delhi,17,15,9,43.5728526,Pending,1.564204238,Air,Route A,360.7101366
haircare,SKU2041,51.98082916,34,307,3610.783957,Unknown,61,28,69,4,Carrier B,3.999976353,Supplier 1,Mumbai,15,1073,5,56.25570841,Pending,4.5351417,Air,Route C,184.8247108
skincare,SKU2042,32.43532888,31,1220,6059.35071,Female,7,18,82,7,Carrier B,6.818461727,Supplier 5,Kolkata,16,363,16,54.11279049,Pending,2.558546263,Sea,Route B,83.99820403
haircare,SKU2043,96.16037376,51,1134,5096.970132,Non-binary,58,32,40,2,Carrier B,6.480907082,Supplier 4,Bangalore,7,424,1,59.38766019,Fail,2.594766271,Rail,Route A,744.0832553
cosmetics,SKU2044,71.09770154,34,1086,6607.926826,Male,27,24,55,5,Carrier C,1.239469632,Supplier 1,Chennai,25,785,21,45.34090139,Pending,4.201743454,Road,Route C,664.7761666
skincare,SKU2045,81.53377028,42,227,2839.659054,Unknown,58,19,27,3,Carrier B,4.050455295,Supplier 5,Mumbai,19,592,16,84.07434901,Fail,6.135806789,Road,Route A,178.2797729
haircare,SKU2046,39.54928935,77,123,2131.624022,Unknown,41,11,30,0,Carrier A,6.074614497,Supplier 5,Mumbai,17,205,10,56.84246128,Pending,3.187689815,Air,Route C,481.5514047
skincare,SKU2047,53.28904164,29,497,6250.644752,Non-binary,18,14,71,5,Carrier A,9.06253249,Supplier 4,Chennai,7,272,14,39.0458011,Pending,2.932254982,Rail,Route B,704.7507581
cosmetics,SKU2048,31.03263606,62,145,2694.124084,Male,90,22,40,9,Carrier B,3.019379891,Supplier 1,Bangalore,25,653,15,65.87339941,Pass,4.838658395,Rail,Route A,847.9333624
skincare,SKU2049,46.6700806,106,78,5455.53094,Female,37,6,76,4,Carrier B,3.828312967,Supplier 1,Kolkata,16,663,0,61.59766438,Pending,1.911911154,Road,Route A,485.7334485
haircare,SKU2050,30.36868223,,954,5129.71818,Male,50,9,50,10,Carrier C,8.60691355,Supplier 1,Kolkata,29,431,11,5.745792669,Fail,1.771943648,Rail,Route A,16.96772349
skincare,SKU2051,34.45293238,86,1034,10441.28547,Non-binary,11,6,36,4,Carrier A,7.485553108,Supplier 2,Delhi,19,418,19,49.80454746,Fail,1.176186551,Rail,Route A,685.5184619
skincare,SKU2052,102.5997806,23,968,7283.565606,Non-binary,95,14,86,8,Carrier B,5.166807399,Supplier 5,Chennai,12,699,10,38.05320568,Fail,5.769031821,Road,Route A,215.2159333
haircare,SKU2053,66.17783832,60,727,5522.045202,Unknown,80,20,2,8,Carrier B,6.344441063,Supplier 3,Kolkata,9,29,16,73.59945326,Pass,2.83940828,Air,Route B,598.8722774
skincare,SKU2054,49.21893508,47,903,9376.553819,Male,13,13,96,5,Carrier C,0.627174768,Supplier 1,Kolkata,16,536,14,41.29383385,Pending,2.427522585,Sea,Route C,481.2640876
haircare,SKU2055,66.72777821,88,29,1066.144834,Unknown,36,26,40,9,Carrier B,4.819492785,Supplier 1,Delhi,14,679,36,44.71359588,Pending,3.976915312,Air,Route B,392.5836064
cosmetics,SKU2056,90.55809179,25,484,7376.358028,Male,49,7,80,6,Carrier B,4.2593715,Supplier 4,Mumbai,24,349,21,6.650962199,Pending,0.479394589,Sea,Route A,411.2944719
skincare,SKU2057,45.71353889,58,7,8231.66584,Unknown,135,2,41,5,Carrier B,5.468200054,Supplier 1,Kolkata,10,815,6,67.90619283,Pending,3.254365622,Sea,Route A,779.9944949
cosmetics,SKU2058,86.56895757,103,365,6373.744624,Non-binary,54,15,37,8,Carrier B,9.938223114,Supplier 1,Mumbai,23,834,22,42.90013934,Pass,3.5722332,Road,Route A,275.4150782
haircare,SKU2059,55.45793682,40,904,4822.876825,Male,62,20,12,4,Carrier C,7.092190866,Supplier 3,Bangalore,16,499,16,11.5154565,Fail,4.386151401,Rail,Route A,462.9651394
haircare,SKU2060,26.16653627,32,307,7325.73948,Unknown,58,20,93,1,Carrier B,6.085548647,Supplier 4,Bangalore,20,745,2,60.5775517,Pending,3.276436395,Road,Route B,725.0036108
cosmetics,SKU2061,57.26872599,30,671,5586.103462,Non-binary,38,19,61,3,Carrier C,6.879641737,Supplier 5,Mumbai,28,326,22,44.46130045,Pass,0.237815455,Air,Route B,985.7699148
cosmetics,SKU2062,24.92765282,63,415,8689.475161,Male,12,8,40,6,Carrier C,0.880565582,Supplier 5,Mumbai,14,367,26,77.11756461,Fail,1.293863223,Road,Route B,631.6479758
skincare,SKU2063,55.01297039,30,660,6490.602302,Non-binary,42,13,80,6,Carrier C,4.266773596,Supplier 3,Chennai,10,621,21,59.97975176,Pass,3.026816736,Air,Route A,423.6604977
cosmetics,SKU2064,48.71451397,48,635,6090.665591,Unknown,103,21,88,4,Carrier B,2.594348374,Supplier 5,Mumbai,23,226,26,69.18645205,Fail,4.52679062,Air,Route A,293.880499
skincare,SKU2065,36.96949299,41,694,6456.271023,Female,27,18,0,9,Carrier B,3.617813447,Supplier 2,Kolkata,8,367,5,62.92689376,Fail,2.463645859,Air,Route B,603.7640378
skincare,SKU2066,95.38257554,52,346,4149.82905,Unknown,6,23,52,4,Carrier B,6.159539338,Supplier 1,Bangalore,14,726,3,107.1855205,Fail,4.90526968,Road,Route B,626.1473445
cosmetics,SKU2067,47.02515676,99,379,5746.336913,Non-binary,59,1,34,6,Carrier C,2.657059478,Supplier 2,Mumbai,13,741,7,22.87801522,Pass,2.461234805,Sea,Route B,688.9326353
haircare,SKU2068,29.55177595,63,613,2258.557487,Unknown,102,8,37,5,Carrier B,5.982618641,Supplier 1,Bangalore,18,240,23,10.4113405,Pending,3.685426083,Sea,Route B,534.032753
skincare,SKU2069,35.69591328,72,272,9327.107415,Non-binary,67,5,27,9,Carrier B,5.802359225,Supplier 4,Mumbai,25,745,21,70.41007532,Pending,3.242328857,Rail,Route A,608.1217755
skincare,SKU2070,88.32540699,13,214,8792.620132,Female,19,14,39,5,Carrier B,5.870433998,Supplier 4,Kolkata,3,363,13,85.38194049,Fail,4.452274585,Sea,Route B,851.8085068
skincare,SKU2071,58.4979857,44,148,5668.271494,Male,42,18,7,3,Carrier B,9.64687752,Supplier 3,Bangalore,16,573,5,39.07504908,Pending,4.162394772,Sea,Route A,810.1903493
cosmetics,SKU2072,39.55720501,37,981,3152.282817,Female,96,4,38,10,Carrier A,2.739164832,Supplier 4,Delhi,11,944,11,79.67710835,Fail,3.506884642,Air,Route C,696.5110023
skincare,SKU2073,52.75016577,52,316,5633.369277,Male,121,6,69,4,Carrier C,7.604470227,Supplier 2,Delhi,7,288,14,54.9624532,Fail,2.381512177,Air,Route B,326.2286933
skincare,SKU2074,71.04836035,13,391,10309.84048,Female,38,4,10,5,Carrier C,6.20058011,Supplier 1,Mumbai,16,996,5,54.40972243,Pending,1.78571716,Road,Route A,502.3917867
cosmetics,SKU2075,1.593726822,41,575,6635.809266,Female,26,0,83,3,Carrier C,2.440623903,Supplier 4,Chennai,39,609,19,31.03974314,Fail,3.036245201,Sea,Route B,766.1826054
skincare,SKU2076,57.86655783,22,314,7509.56011,Male,78,12,51,7,Carrier C,4.454948896,Supplier 1,Bangalore,1,297,12,51.7718153,Fail,3.63496044,Air,Route C,36.38986126
cosmetics,SKU2077,28.282427,35,607,3827.189933,Female,47,4,86,1,Carrier B,5.666496969,Supplier 2,Mumbai,5,993,17,29.92561676,Fail,3.84096289,Rail,Route A,56.05744043
skincare,SKU2078,15.17578973,36,719,5592.568171,Unknown,52,24,97,4,Carrier A,3.79300169,Supplier 2,Chennai,11,173,20,97.63936949,Pending,0.513407392,Road,Route A,517.1167562
cosmetics,SKU2079,64.29943383,73,376,12039.15766,Male,92,15,55,3,Carrier C,9.226402933,Supplier 3,Mumbai,26,576,19,26.07164595,Pass,0.884698124,Road,Route C,854.487366
haircare,SKU2080,70.61482906,0,1483,4696.026862,Female,28,10,15,8,Carrier B,0.266617903,Supplier 2,Kolkata,15,325,11,118.2563774,Pending,1.364484095,Air,Route A,421.0140159
haircare,SKU2081,39.12870112,77,296,4934.21633,Unknown,61,20,7,4,Carrier B,7.489082639,Supplier 5,Bangalore,21,1004,6,41.89323796,Pending,1.515845498,Rail,Route B,533.45134
cosmetics,SKU2082,52.3635045,55,703,5967.413042,Non-binary,13,20,61,6,Carrier B,5.343795165,Supplier 1,Bangalore,6,411,32,15.44677649,Fail,1.364175612,Road,Route A,574.8225144
skincare,SKU2083,57.1893522,23,321,6710.876161,Unknown,55,11,33,4,Carrier B,0.203318299,Supplier 5,Bangalore,12,503,10,35.06371713,Fail,2.067447729,Rail,Route C,717.1730495
haircare,SKU2084,87.64718123,37,345,5870.12579,Non-binary,21,5,42,3,Carrier B,6.370424675,Supplier 5,Chennai,20,341,19,84.05730134,Fail,1.167562417,Road,Route A,257.7587245
cosmetics,SKU2085,58.72791062,8,198,3403.344195,Male,43,25,67,11,Carrier C,1.568551559,Supplier 2,Bangalore,19,529,6,1.958995639,Pending,4.153690578,Air,Route B,922.889055
skincare,SKU2086,28.04914531,79,479,1152.319306,Male,70,10,11,4,Carrier C,7.117074009,Supplier 1,Delhi,21,669,18,24.09229059,Pending,3.373874783,Road,Route B,986.7575146
skincare,SKU2087,33.31211635,11,242,5018.453408,Non-binary,12,24,70,6,Carrier A,9.700424262,Supplier 3,Chennai,12,1003,5,12.9724392,Pass,0.813898459,Rail,Route B,410.6878552
skincare,SKU2088,93.91538962,73,728,10657.68833,Non-binary,47,19,29,11,Carrier B,2.945419986,Supplier 5,Delhi,32,652,7,8.668853408,Fail,4.762927082,Air,Route C,416.4284764
cosmetics,SKU2089,81.20000589,94,1020,10325.7027,Female,39,18,58,6,Carrier C,7.838399837,Supplier 3,Bangalore,9,815,3,0.786750552,Pass,0.779204402,Air,Route B,873.4108778
haircare,SKU2090,73.03439259,33,414,881.1534456,Unknown,94,7,23,8,Carrier A,3.716906536,Supplier 1,Chennai,23,248,1,63.48950796,Fail,1.218314147,Road,Route B,821.0514803
skincare,SKU2091,62.15772259,61,1180,6935.117008,Unknown,8,9,70,7,Carrier A,5.723014292,Supplier 4,Delhi,24,432,16,14.4507232,Pending,2.598188048,Road,Route A,493.7438339
skincare,SKU2092,28.90021263,72,809,8559.259063,Non-binary,33,10,54,1,Carrier B,2.717626271,Supplier 2,Chennai,14,987,17,47.06375649,Pending,1.014846395,Sea,Route A,856.3102563
haircare,SKU2093,136.1323116,4,822,3767.232136,Unknown,130,14,38,4,Carrier B,7.211054743,Supplier 4,Kolkata,16,537,17,9.238512758,Pass,3.039618048,Road,Route B,225.3272714
skincare,SKU2094,4.167470927,12,595,9360.866669,Unknown,14,16,8,5,Carrier C,5.132937568,Supplier 4,Chennai,8,91,15,10.86238289,Fail,3.8109926,Air,Route B,647.1833518
cosmetics,SKU2095,29.95915342,72,937,9038.288405,Female,50,11,16,4,Carrier C,1.377856391,Supplier 1,Delhi,20,803,10,48.51841523,Fail,1.597562287,Air,Route B,215.722284
haircare,SKU2096,58.38823567,40,36,7191.684853,Unknown,48,19,13,6,Carrier A,7.109863611,Supplier 2,Mumbai,21,823,11,10.40673362,Fail,3.586500896,Road,Route B,746.7787117
haircare,SKU2097,137.6987578,50,181,6446.639338,Unknown,56,12,30,6,Carrier B,9.212832072,Supplier 5,Mumbai,20,502,11,32.24197825,Fail,1.909307287,Road,Route A,283.8895072
cosmetics,SKU2098,11.96354571,56,554,5556.313833,Male,8,8,95,8,Carrier B,9.412495962,Supplier 1,Kolkata,26,197,33,42.14079176,Fail,0.896260336,Sea,Route C,254.3645636
skincare,SKU2099,44.37509006,68,381,6734.480015,Unknown,87,15,86,10,Carrier A,7.396507157,Supplier 2,Chennai,28,639,10,44.9668059,Fail,2.305151745,Road,Route A,573.1897614
cosmetics,SKU2100,27.99036234,115,1096,5233.861508,Non-binary,11,17,84,4,Carrier B,0.940775712,Supplier 1,Mumbai,32,644,19,82.43641974,Pass,3.785980608,Sea,Route A,226.4404683
haircare,SKU2101,9.664982213,28,238,4479.266498,Unknown,6,20,11,8,Carrier B,3.694909086,Supplier 4,Delhi,1,710,19,80.49671839,Pending,3.376622459,Rail,Route C,647.6950466
skincare,SKU2102,11.30099434,27,552,6248.937976,Non-binary,58,0,85,6,Carrier C,12.24848591,Supplier 1,Mumbai,21,594,17,58.90646454,Pending,1.938352895,Road,Route A,454.9294226
cosmetics,SKU2103,32.99996818,28,211,7743.17433,Female,61,6,50,3,Carrier B,5.592306265,Supplier 1,Kolkata,28,219,5,41.11610669,Pending,2.71232583,Sea,Route B,457.7228944
skincare,SKU2104,40.10836962,20,384,3756.40532,Non-binary,35,5,77,2,Carrier A,0.896065752,Supplier 1,Bangalore,12,344,10,40.28670311,Pending,1.092847879,Rail,Route A,138.5982555
skincare,SKU2105,2.884241888,45,381,5435.517833,Unknown,56,32,90,8,Carrier A,5.764375644,Supplier 5,Bangalore,18,745,11,66.74018083,Fail,3.151249298,Road,Route B,19.08736934
cosmetics,SKU2106,68.17820617,30,932,4110.49793,Female,78,21,39,1,Carrier C,6.200513117,Supplier 5,Kolkata,15,678,15,64.47886815,Pending,2.764630498,Rail,Route C,738.0015534
cosmetics,SKU2107,38.98457121,72,147,5842.564377,Male,53,16,50,7,Carrier B,4.056284359,Supplier 1,Kolkata,28,685,5,57.23663956,Fail,0.135282568,Air,Route B,190.9293305
haircare,SKU2108,63.60297657,85,37,4328.528947,Non-binary,3,18,74,7,Carrier C,4.003751127,Supplier 5,Kolkata,24,757,23,47.28129169,Fail,1.483551253,Rail,Route C,859.6614141
skincare,SKU2109,25.6945966,2,145,7065.409891,Male,17,1,51,5,Carrier B,9.225134526,Supplier 1,Chennai,6,161,5,8.002983376,Fail,2.800947062,Air,Route B,853.5336542
skincare,SKU2110,72.04506845,2,188,9757.771182,Male,59,15,70,6,Carrier B,5.708580237,Supplier 3,Kolkata,12,344,9,20.80052164,Pass,0.500269139,Rail,Route A,736.3994059
haircare,SKU2111,0.953581848,48,476,591.5146874,Female,55,11,40,10,Carrier B,5.804784143,Supplier 2,Chennai,27,177,21,32.1724137,Pending,2.325757333,Rail,Route A,683.4811448
haircare,SKU2112,38.96394735,40,252,9128.982158,Unknown,45,28,21,8,Carrier C,5.680914846,Supplier 4,Mumbai,8,800,18,33.3651991,Pending,2.935429168,Sea,Route A,752.0604326
skincare,SKU2113,10.985611,102,158,6355.015432,Female,19,4,16,4,Carrier B,3.615597961,Supplier 2,Kolkata,28,729,7,59.36630157,Pending,0.851275284,Road,Route C,345.0017866
haircare,SKU2114,53.43462731,57,577,4869.458123,Female,32,24,3,0,Carrier A,2.772182004,Supplier 1,Delhi,2,999,31,52.94669746,Fail,1.068010211,Rail,Route A,505.2029928
haircare,SKU2115,100.6148239,73,663,11843.01368,Female,27,36,12,10,Carrier B,6.710011182,Supplier 4,Mumbai,22,348,19,47.59351225,Pending,3.387289894,Road,Route C,291.9917729
skincare,SKU2116,45.38146444,46,93,6093.591568,Non-binary,61,23,96,7,Carrier C,5.55103797,Supplier 2,Kolkata,30,851,19,40.8670576,Pending,3.570919116,Rail,Route B,334.0063645
skincare,SKU2117,17.92730335,80,546,5311.165886,Female,74,21,84,9,Carrier C,3.167937465,Supplier 1,Bangalore,18,23,23,92.05736959,Fail,1.947471952,Road,Route C,787.8983253
cosmetics,SKU2118,27.5159054,12,256,7868.301043,Male,78,9,38,9,Carrier B,4.582987192,Supplier 5,Kolkata,13,660,17,43.17995011,Pending,0.632935177,Road,Route B,195.4755368
cosmetics,SKU2119,51.08303282,22,258,6112.970756,Female,70,9,12,7,Carrier C,8.179341512,Supplier 4,Delhi,13,877,8,20.74548253,Pending,2.672326941,Sea,Route C,247.8552446
haircare,SKU2120,15.69091572,40,325,11200.26272,Non-binary,29,18,35,10,Carrier B,6.377364561,Supplier 2,Chennai,24,770,31,56.49444276,Fail,2.424300584,Road,Route A,295.0381088
skincare,SKU2121,4.031893353,38,506,1518.225321,Male,67,15,52,5,Carrier C,8.852024554,Supplier 2,Bangalore,24,581,21,41.21324637,Fail,2.477280507,Air,Route A,837.074192
haircare,SKU2122,75.37807757,56,508,10039.72115,Unknown,63,23,56,10,Carrier B,7.823426266,Supplier 1,Kolkata,25,1168,15,39.35591934,Fail,3.454368593,Road,Route C,388.674251
haircare,SKU2123,34.75092869,17,962,7859.329535,Male,23,1,60,6,Carrier A,5.588366474,Supplier 1,Mumbai,11,498,19,104.343615,Fail,3.33130559,Road,Route A,43.59417464
skincare,SKU2124,115.9479812,24,918,5179.736205,Non-binary,53,29,62,6,Carrier C,5.989400783,Supplier 3,Mumbai,0,334,15,28.45001471,Fail,3.399268647,Sea,Route B,489.4642513
skincare,SKU2125,84.02561045,30,832,5671.729022,Female,97,17,49,10,Carrier B,5.263744739,Supplier 5,Mumbai,19,674,16,47.92682627,Pending,3.797718694,Road,Route B,818.5070449
cosmetics,SKU2126,86.64328228,45,820,8377.467357,Non-binary,48,3,40,2,Carrier A,6.758410011,Supplier 2,Chennai,27,977,17,48.99159898,Pass,2.711132626,Sea,Route B,277.2851647
haircare,SKU2127,24.32710021,22,430,3789.707102,Non-binary,22,21,58,9,Carrier A,7.179362396,Supplier 3,Chennai,20,900,26,104.9266722,Pass,3.2044876,Sea,Route B,782.5502437
